empleado_id,departamento,nivel_educacion,ciudad,zona_geografica,genero,estado_civil,tipo_vivienda,medio_transporte,hobby_principal,tipo_personalidad,modalidad_trabajo,edad,experiencia_anos,num_hijos,salario_anual,horas_semanales,horas_ejercicio_semana,horas_videojuegos_semana,horas_ocio_semana,horas_sueno_noche,nivel_estres,satisfaccion_laboral,productividad_score,dias_vacaciones,capacitaciones_ano
EMP_07381,Legal,Maestría,Guadalajara,Occidente,Femenino,Soltero,Familiar,Auto propio,Deportes,Extrovertido,Remoto,28,3,0,99434,42,12,7,23,8.5,2.7,10,100,25,4
EMP_07382,Tecnología,Maestría,Monterrey,Norte,Femenino,Casado,Rentada,Uber/Taxi,Viajes,Extrovertido,Híbrido,34,6,1,124835,39,6,6,10,10,4.5,10,100,24,8
EMP_07383,Diseño,Licenciatura,Monterrey,Norte,Femenino,Unión libre,Propia,Transporte público,Viajes,Introvertido,Remoto,35,7,0,85220,36,2,4,37,7.9,3.9,10,85,23,6
EMP_07384,Tecnología,Doctorado,Monterrey,Norte,Femenino,Casado,Propia,Auto propio,Tecnología,Ambivertido,Híbrido,30,8,1,149516,39,9,18,17,7.9,4.4,10,100,24,6
EMP_07385,Ventas,Maestría,León,Centro,Femenino,Soltero,Propia,Auto propio,Lectura,Extrovertido,Presencial,38,10,0,78652,41,4,0,42,7.7,5,10,100,22,3
EMP_07386,Diseño,Doctorado,Guadalajara,Occidente,Masculino,Unión libre,Hipotecada,Transporte público,Música,Extrovertido,Presencial,34,12,0,104837,41,8,1,15,8,2.6,10,100,22,5
EMP_07387,Diseño,Doctorado,Puebla,Centro,Femenino,Casado,Familiar,Motocicleta,Lectura,Introvertido,Híbrido,45,16,1,150944,38,3,2,11,6.8,3.7,10,98,26,5
EMP_07388,Operaciones,Licenciatura,Tijuana,Norte,Femenino,Divorciado,Hipotecada,Auto propio,Música,Ambivertido,Presencial,29,0,1,61400,49,0,8,23,5.2,8.3,7.7,93,21,1
EMP_07389,Finanzas,Bachillerato,Ciudad de México,Centro,Femenino,Soltero,Rentada,Bicicleta,Cocina,Ambivertido,Presencial,29,1,0,51745,46,4,11,29,7.1,9.1,8,96,20,3
EMP_07390,RRHH,Bachillerato,Guadalajara,Occidente,Femenino,Casado,Propia,Transporte público,Viajes,Introvertido,Presencial,25,1,0,40317,38,6,17,21,7.9,4.1,7.4,98,21,3
EMP_07391,Tecnología,Licenciatura,Ciudad de México,Centro,Femenino,Soltero,Rentada,Auto propio,Arte,Extrovertido,Híbrido,35,7,1,104033,38,1,5,46,8,5.2,10,92,24,5
EMP_07392,Finanzas,Maestría,Puebla,Centro,Masculino,Casado,Rentada,Auto propio,Deportes,Extrovertido,Presencial,32,9,1,116803,48,25,3,10,7.8,7.3,9.1,100,25,6
EMP_07393,Operaciones,Maestría,Puebla,Centro,Masculino,Casado,Rentada,Auto propio,Arte,Extrovertido,Presencial,32,7,2,65323,45,11,1,8,8.1,7.4,7,100,23,3
EMP_07394,Finanzas,Bachillerato,Querétaro,Centro,Masculino,Divorciado,Rentada,Auto propio,Videojuegos,Ambivertido,Presencial,25,1,2,58421,45,5,2,18,7.6,6.2,7.8,93,19,3
EMP_07395,Legal,Bachillerato,Monterrey,Norte,No binario,Soltero,Rentada,Auto propio,Arte,Ambivertido,Remoto,29,1,0,80258,43,7,18,33,6.9,4.5,10,100,26,5
EMP_07396,Operaciones,Bachillerato,Monterrey,Norte,Masculino,Casado,Rentada,Auto propio,Deportes,Ambivertido,Presencial,23,0,0,36305,40,3,3,29,6,5.5,6.4,81,16,2
EMP_07397,Ventas,Bachillerato,Ciudad de México,Centro,Masculino,Soltero,Propia,Transporte público,Cocina,Ambivertido,Presencial,28,1,0,69900,39,5,15,34,9.1,5.3,8.9,90,23,3
EMP_07398,Tecnología,Licenciatura,Monterrey,Norte,Femenino,Soltero,Propia,Transporte público,Música,Introvertido,Híbrido,33,7,0,109819,42,10,4,24,7.3,4.8,10,99,24,5
EMP_07399,Finanzas,Licenciatura,Guadalajara,Occidente,Femenino,Unión libre,Familiar,Caminando,Música,Introvertido,Presencial,35,8,1,66461,47,4,7,29,6.8,6.8,7.4,100,23,5
EMP_07400,Operaciones,Bachillerato,Querétaro,Centro,Masculino,Casado,Rentada,Uber/Taxi,Videojuegos,Ambivertido,Presencial,31,3,0,18000,47,7,50,22,7.4,5.7,5.7,78,16,1
EMP_07401,Operaciones,Maestría,Ciudad de México,Centro,Masculino,Unión libre,Rentada,Transporte público,Viajes,Extrovertido,Híbrido,34,12,0,76310,46,4,5,25,7.2,6.5,8.6,94,21,3
EMP_07402,Operaciones,Licenciatura,Ciudad de México,Centro,Masculino,Unión libre,Propia,Transporte público,Viajes,Extrovertido,Presencial,30,5,0,57306,44,10,1,17,8.5,4.1,7.9,98,23,3
EMP_07403,Legal,Licenciatura,Puebla,Centro,Femenino,Soltero,Propia,Auto propio,Tecnología,Ambivertido,Presencial,37,8,0,33436,50,4,44,35,6.2,7.4,6.4,68,17,4
EMP_07404,RRHH,Licenciatura,Ciudad de México,Centro,Masculino,Soltero,Familiar,Auto propio,Tecnología,Ambivertido,Presencial,33,10,0,57067,39,6,13,24,7.3,4.8,7.8,100,19,2
EMP_07405,Legal,Doctorado,Puebla,Centro,Femenino,Casado,Hipotecada,Uber/Taxi,Música,Introvertido,Híbrido,25,1,0,92976,46,3,7,18,6.5,6.1,9.6,100,25,5
EMP_07406,Diseño,Licenciatura,Puebla,Centro,Femenino,Casado,Rentada,Transporte público,Música,Extrovertido,Remoto,30,3,0,66469,38,19,2,13,6.4,2.8,9.1,100,20,7
EMP_07407,Legal,Licenciatura,Monterrey,Norte,Masculino,Divorciado,Rentada,Auto propio,Tecnología,Extrovertido,Presencial,26,2,2,75359,46,2,2,25,6.8,6.1,9.5,86,26,4
EMP_07408,RRHH,Maestría,Ciudad de México,Centro,Masculino,Casado,Rentada,Caminando,Videojuegos,Extrovertido,Presencial,25,3,0,79541,37,9,8,24,6.6,4,10,100,24,5
EMP_07409,Ventas,Maestría,Monterrey,Norte,Masculino,Casado,Propia,Uber/Taxi,Tecnología,Extrovertido,Presencial,33,9,0,101423,40,13,2,19,7.7,3.8,9.9,100,25,4
EMP_07410,Tecnología,Licenciatura,Querétaro,Centro,Femenino,Casado,Rentada,Auto propio,Cocina,Extrovertido,Remoto,38,9,1,91417,38,3,2,8,7.7,5.2,10,100,22,6
EMP_07411,Diseño,Doctorado,Querétaro,Centro,Femenino,Casado,Propia,Auto propio,Videojuegos,Introvertido,Remoto,42,13,0,177883,36,0,3,30,8.8,4.1,10,100,25,8
EMP_07412,Ventas,Licenciatura,Guadalajara,Occidente,Femenino,Soltero,Hipotecada,Transporte público,Deportes,Extrovertido,Presencial,26,4,0,58834,36,17,8,33,8.8,4,9.6,100,23,3
EMP_07413,RRHH,Maestría,León,Centro,Masculino,Casado,Rentada,Bicicleta,Tecnología,Extrovertido,Presencial,30,7,2,73569,43,5,1,21,7.8,6.6,8.3,72,23,3
EMP_07414,Tecnología,Maestría,Mérida,Sureste,Masculino,Soltero,Familiar,Caminando,Cocina,Introvertido,Híbrido,37,9,0,115689,36,1,17,38,8.1,4.8,10,100,22,8
EMP_07415,Marketing,Bachillerato,Tijuana,Norte,No binario,Soltero,Propia,Uber/Taxi,Deportes,Extrovertido,Presencial,31,8,0,55795,37,13,2,19,6.8,5.5,9.1,87,24,3
EMP_07416,Marketing,Licenciatura,Guadalajara,Occidente,Masculino,Casado,Hipotecada,Uber/Taxi,Arte,Extrovertido,Remoto,35,8,1,80802,40,5,2,13,8,6.6,8.4,84,25,4
EMP_07417,Operaciones,Bachillerato,Monterrey,Norte,Femenino,Soltero,Rentada,Uber/Taxi,Viajes,Introvertido,Presencial,32,6,0,47088,48,5,1,34,6.8,9,7.7,92,17,3
EMP_07418,Legal,Licenciatura,Tijuana,Norte,Femenino,Soltero,Rentada,Transporte público,Arte,Extrovertido,Presencial,36,8,0,89080,46,8,0,35,8.3,5.4,8.8,79,22,3
EMP_07419,Tecnología,Maestría,Monterrey,Norte,Masculino,Soltero,Hipotecada,Auto propio,Arte,Introvertido,Híbrido,38,9,0,147326,40,2,2,34,7.3,6.6,10,96,24,6
EMP_07420,Legal,Licenciatura,León,Centro,Femenino,Casado,Familiar,Auto propio,Música,Ambivertido,Híbrido,29,0,1,56710,48,10,7,15,8.7,5.9,8.1,99,23,4
EMP_07421,Ventas,Licenciatura,Puebla,Centro,Femenino,Casado,Hipotecada,Transporte público,Viajes,Ambivertido,Presencial,32,8,1,77117,40,8,12,21,8.6,4.1,8.9,100,23,3
EMP_07422,Diseño,Licenciatura,Guadalajara,Occidente,Masculino,Soltero,Propia,Uber/Taxi,Lectura,Introvertido,Híbrido,23,1,0,58586,38,4,21,42,8.1,3.5,9.6,83,24,5
EMP_07423,Operaciones,Bachillerato,Guadalajara,Occidente,Masculino,Casado,Hipotecada,Caminando,Tecnología,Extrovertido,Presencial,34,12,0,66670,43,24,8,16,7.5,4.1,8.2,100,20,1
EMP_07424,Diseño,Licenciatura,Monterrey,Norte,Femenino,Soltero,Rentada,Transporte público,Cocina,Extrovertido,Híbrido,24,2,0,52203,41,4,4,28,7.6,4.3,9.1,98,20,5
EMP_07425,Tecnología,Maestría,Mérida,Sureste,Femenino,Soltero,Propia,Uber/Taxi,Viajes,Introvertido,Remoto,31,8,0,96658,40,0,9,48,7.7,3.7,10,100,26,8
EMP_07426,Finanzas,Maestría,Ciudad de México,Centro,Masculino,Casado,Familiar,Uber/Taxi,Lectura,Extrovertido,Presencial,26,3,1,74295,47,19,2,11,6.9,6.9,7.7,100,22,5
EMP_07427,Legal,Doctorado,Ciudad de México,Centro,Masculino,Soltero,Rentada,Auto propio,Arte,Introvertido,Presencial,39,10,0,179435,48,3,4,16,6.1,6.8,10,98,22,3
EMP_07428,Diseño,Bachillerato,Mérida,Sureste,Femenino,Casado,Rentada,Auto propio,Cocina,Ambivertido,Remoto,38,11,2,56513,35,2,5,21,7.2,3.1,9,100,24,5
EMP_07429,Diseño,Maestría,Guadalajara,Occidente,No binario,Soltero,Propia,Auto propio,Cocina,Introvertido,Presencial,32,6,0,90458,43,4,2,28,8.5,5.6,9.5,96,26,5
EMP_07430,Tecnología,Licenciatura,Guadalajara,Occidente,Femenino,Soltero,Propia,Transporte público,Tecnología,Extrovertido,Remoto,31,5,0,95192,42,3,15,43,6.7,7,10,100,22,7
EMP_07431,Legal,Licenciatura,Tijuana,Norte,Masculino,Unión libre,Hipotecada,Caminando,Música,Introvertido,Remoto,30,5,0,86324,50,9,7,16,6.1,7.4,10,100,23,5
EMP_07432,Tecnología,Maestría,Guadalajara,Occidente,Femenino,Soltero,Rentada,Bicicleta,Tecnología,Introvertido,Presencial,30,1,0,91087,44,5,5,37,7.8,4,9.4,100,22,7
EMP_07433,Ventas,Bachillerato,Puebla,Centro,Masculino,Soltero,Propia,Transporte público,Música,Introvertido,Presencial,36,13,0,75623,35,6,7,32,7.7,4.1,9.1,100,26,2
EMP_07434,Legal,Maestría,Tijuana,Norte,Femenino,Casado,Familiar,Auto propio,Videojuegos,Introvertido,Presencial,27,4,0,87098,43,2,12,24,8.1,5.8,8.6,92,23,5
EMP_07435,Tecnología,Licenciatura,Guadalajara,Occidente,Femenino,Casado,Familiar,Auto propio,Deportes,Extrovertido,Híbrido,27,3,0,65576,42,1,2,26,8.6,5,10,72,22,7
EMP_07436,Operaciones,Bachillerato,Guadalajara,Occidente,Masculino,Soltero,Hipotecada,Caminando,Lectura,Introvertido,Presencial,28,1,0,34269,42,7,2,31,7.3,4.7,7.3,94,14,1
EMP_07437,Ventas,Bachillerato,Ciudad de México,Centro,Femenino,Unión libre,Rentada,Uber/Taxi,Viajes,Ambivertido,Híbrido,26,3,0,47675,43,4,4,29,7.2,4.5,8.5,97,17,4
EMP_07438,Operaciones,Licenciatura,Guadalajara,Occidente,Masculino,Casado,Hipotecada,Auto propio,Lectura,Extrovertido,Presencial,34,6,1,56982,46,6,4,10,7.2,6.4,6,75,21,1
EMP_07439,Marketing,Licenciatura,León,Centro,Masculino,Divorciado,Familiar,Transporte público,Lectura,Extrovertido,Presencial,22,0,1,67024,35,8,2,26,7.1,5.2,8.4,89,21,3
EMP_07440,Diseño,Licenciatura,Tijuana,Norte,Femenino,Soltero,Rentada,Transporte público,Arte,Ambivertido,Híbrido,36,7,0,85665,37,10,5,32,7.6,2.4,10,100,24,5
EMP_07441,RRHH,Maestría,Monterrey,Norte,Femenino,Casado,Familiar,Auto propio,Cocina,Ambivertido,Presencial,34,12,0,81256,35,4,3,21,7.8,4.6,9.8,93,22,4
EMP_07442,Marketing,Licenciatura,León,Centro,Femenino,Casado,Propia,Transporte público,Música,Ambivertido,Remoto,27,0,0,65753,36,3,9,35,8.4,5.9,10,100,22,4
EMP_07443,Diseño,Bachillerato,Querétaro,Centro,Masculino,Soltero,Familiar,Transporte público,Arte,Introvertido,Híbrido,29,5,0,70560,37,4,13,51,6.5,5.2,9.6,95,26,5
EMP_07444,Ventas,Licenciatura,Guadalajara,Occidente,Femenino,Soltero,Hipotecada,Transporte público,Tecnología,Introvertido,Presencial,22,0,0,49468,39,2,25,37,7.2,3.5,7.9,86,18,2
EMP_07445,Legal,Maestría,Monterrey,Norte,Masculino,Unión libre,Propia,Auto propio,Música,Introvertido,Remoto,28,5,0,109766,45,5,3,23,7.6,4.2,10,100,26,6
EMP_07446,Tecnología,Maestría,Puebla,Centro,Femenino,Soltero,Rentada,Auto propio,Música,Ambivertido,Híbrido,30,8,0,119021,40,4,14,37,7.8,3.4,10,100,26,6
EMP_07447,RRHH,Bachillerato,Ciudad de México,Centro,Femenino,Casado,Propia,Auto propio,Viajes,Introvertido,Remoto,24,0,0,35527,42,5,15,28,7.5,5.6,8.7,100,20,4
EMP_07448,Diseño,Doctorado,Tijuana,Norte,Femenino,Divorciado,Rentada,Bicicleta,Cocina,Ambivertido,Híbrido,41,12,1,140783,35,2,0,25,8.9,4.7,10,100,24,5
EMP_07449,Marketing,Bachillerato,Puebla,Centro,Masculino,Casado,Rentada,Transporte público,Música,Ambivertido,Remoto,33,8,0,61034,37,24,2,20,8.5,3.5,9,100,23,5
EMP_07450,Ventas,Maestría,Monterrey,Norte,Femenino,Casado,Propia,Transporte público,Lectura,Introvertido,Presencial,33,5,0,79291,36,3,6,29,8,4.4,9.6,100,23,4
EMP_07451,Finanzas,Licenciatura,Tijuana,Norte,Masculino,Divorciado,Familiar,Auto propio,Viajes,Extrovertido,Presencial,30,2,0,58085,48,3,4,19,5.6,7.1,6.7,71,19,5
EMP_07452,Ventas,Licenciatura,Ciudad de México,Centro,Masculino,Soltero,Rentada,Auto propio,Música,Introvertido,Presencial,28,5,0,79021,38,7,7,34,6.9,3.7,10,100,25,3
EMP_07453,Operaciones,Bachillerato,Tijuana,Norte,Femenino,Casado,Hipotecada,Auto propio,Viajes,Ambivertido,Presencial,22,0,0,50349,48,2,12,28,7.2,7.4,5.5,82,21,3
EMP_07454,Ventas,Maestría,Guadalajara,Occidente,Femenino,Casado,Propia,Transporte público,Música,Ambivertido,Presencial,32,5,0,51707,43,5,0,23,8.1,6.3,8.4,82,22,4
EMP_07455,Tecnología,Licenciatura,Guadalajara,Occidente,Masculino,Soltero,Rentada,Bicicleta,Música,Introvertido,Híbrido,29,1,1,112722,42,4,13,39,8.6,4.5,10,98,22,6
EMP_07456,Ventas,Maestría,León,Centro,Masculino,Soltero,Familiar,Auto propio,Arte,Ambivertido,Presencial,34,7,1,98361,43,14,5,23,8.1,3.6,10,100,26,4
EMP_07457,Diseño,Licenciatura,Puebla,Centro,Femenino,Casado,Propia,Transporte público,Viajes,Introvertido,Presencial,35,10,0,86122,40,0,10,30,7.7,5.4,10,90,23,4
EMP_07458,Operaciones,Bachillerato,Mérida,Sureste,Femenino,Casado,Familiar,Transporte público,Arte,Ambivertido,Presencial,26,3,0,28117,45,4,4,20,6,6.4,6.4,76,16,2
EMP_07459,Finanzas,Licenciatura,Guadalajara,Occidente,Masculino,Unión libre,Familiar,Transporte público,Lectura,Extrovertido,Presencial,35,10,0,93119,45,12,8,25,8.1,5.9,9.5,100,26,4
EMP_07460,Finanzas,Licenciatura,Puebla,Centro,Masculino,Casado,Propia,Uber/Taxi,Lectura,Introvertido,Presencial,37,11,1,70940,49,3,6,12,8,7.4,7.9,80,23,5
EMP_07461,Finanzas,Licenciatura,Querétaro,Centro,Femenino,Casado,Rentada,Transporte público,Música,Ambivertido,Presencial,30,6,1,91892,47,4,2,20,7.5,7.4,8.5,92,25,5
EMP_07462,Marketing,Licenciatura,Querétaro,Centro,Femenino,Soltero,Familiar,Auto propio,Tecnología,Extrovertido,Híbrido,28,0,0,55164,37,2,9,35,7.7,7.1,8,95,21,3
EMP_07463,Legal,Maestría,Mérida,Sureste,Masculino,Soltero,Rentada,Uber/Taxi,Cocina,Introvertido,Remoto,29,1,0,64418,43,1,6,35,6.7,4.7,10,94,24,5
EMP_07464,Tecnología,Maestría,Guadalajara,Occidente,Masculino,Casado,Propia,Transporte público,Música,Ambivertido,Híbrido,29,0,0,98857,39,2,5,33,7.2,4.2,10,100,22,7
EMP_07465,RRHH,Licenciatura,Ciudad de México,Centro,Femenino,Divorciado,Familiar,Auto propio,Cocina,Introvertido,Presencial,25,3,2,59370,37,2,17,32,6.8,4.7,10,100,21,4
EMP_07466,Tecnología,Maestría,Mérida,Sureste,Femenino,Soltero,Familiar,Uber/Taxi,Música,Extrovertido,Remoto,36,8,0,79993,36,2,3,45,8.1,4.4,10,95,22,7
EMP_07467,Operaciones,Doctorado,Querétaro,Centro,Masculino,Soltero,Hipotecada,Auto propio,Cocina,Ambivertido,Presencial,29,7,0,93496,45,5,4,41,6.1,5.8,8.5,100,23,3
EMP_07468,Tecnología,Licenciatura,Tijuana,Norte,Masculino,Soltero,Propia,Transporte público,Videojuegos,Introvertido,Remoto,25,0,0,60349,39,2,40,41,5.3,4,9.8,85,22,6
EMP_07469,Tecnología,Licenciatura,Querétaro,Centro,Femenino,Soltero,Familiar,Auto propio,Música,Extrovertido,Híbrido,33,5,0,83247,43,11,11,32,8.8,3.9,10,100,23,5
EMP_07470,Legal,Maestría,Ciudad de México,Centro,Femenino,Unión libre,Hipotecada,Transporte público,Cocina,Introvertido,Presencial,26,4,0,55359,48,4,3,26,6.6,7.4,9.2,91,23,3
EMP_07471,Legal,Doctorado,Guadalajara,Occidente,Masculino,Casado,Rentada,Auto propio,Deportes,Extrovertido,Presencial,29,3,0,102575,46,15,11,14,8,4.2,10,100,26,5
EMP_07472,Diseño,Doctorado,Tijuana,Norte,Femenino,Casado,Hipotecada,Uber/Taxi,Deportes,Extrovertido,Remoto,33,10,0,121818,42,19,5,16,7.2,3.7,10,100,23,6
EMP_07473,Finanzas,Doctorado,Mérida,Sureste,Femenino,Soltero,Rentada,Bicicleta,Tecnología,Extrovertido,Presencial,26,3,0,79659,48,8,6,30,7.1,7.1,7.7,97,22,6
EMP_07474,Tecnología,Maestría,León,Centro,Masculino,Casado,Propia,Uber/Taxi,Viajes,Extrovertido,Híbrido,35,8,0,109618,42,6,2,22,9.1,3.1,10,90,22,6
EMP_07475,Finanzas,Maestría,Guadalajara,Occidente,Masculino,Casado,Propia,Transporte público,Cocina,Ambivertido,Remoto,27,0,0,79736,44,1,12,28,6.4,7.2,9.9,100,26,7
EMP_07476,Marketing,Licenciatura,Ciudad de México,Centro,Femenino,Soltero,Hipotecada,Transporte público,Lectura,Extrovertido,Híbrido,32,7,0,52355,38,1,3,39,6.9,3.6,9.5,100,23,5
EMP_07477,Marketing,Licenciatura,Puebla,Centro,Femenino,Soltero,Propia,Auto propio,Música,Introvertido,Remoto,29,3,0,62000,41,15,2,25,7.5,5.8,9.2,98,24,4
EMP_07478,Tecnología,Maestría,Mérida,Sureste,Femenino,Unión libre,Familiar,Uber/Taxi,Cocina,Extrovertido,Presencial,37,10,1,90220,42,7,1,15,6.6,4.2,9.9,100,24,8
EMP_07479,Operaciones,Licenciatura,Ciudad de México,Centro,Masculino,Soltero,Hipotecada,Auto propio,Videojuegos,Extrovertido,Presencial,28,4,0,80052,43,13,21,21,7.9,6.7,7.3,87,22,1
EMP_07480,Legal,Doctorado,Tijuana,Norte,Femenino,Casado,Familiar,Uber/Taxi,Música,Ambivertido,Presencial,37,10,0,154800,46,2,3,29,7,6,10,100,22,3
EMP_07481,Finanzas,Maestría,Ciudad de México,Centro,Masculino,Casado,Familiar,Transporte público,Música,Introvertido,Presencial,29,0,0,88955,46,3,5,26,6.6,5.2,8.1,93,24,4
EMP_07482,Finanzas,Licenciatura,Monterrey,Norte,Masculino,Divorciado,Hipotecada,Uber/Taxi,Cocina,Introvertido,Presencial,24,0,2,80987,47,3,7,28,7.5,5.6,9.1,80,26,5
EMP_07483,Ventas,Licenciatura,Monterrey,Norte,Femenino,Casado,Rentada,Bicicleta,Videojuegos,Ambivertido,Presencial,32,3,0,57386,37,3,19,27,7.9,5.3,9.1,100,23,4
EMP_07484,Finanzas,Maestría,Ciudad de México,Centro,Masculino,Casado,Rentada,Auto propio,Deportes,Introvertido,Presencial,35,7,0,93392,43,21,1,20,8.5,5.1,9,100,23,5
EMP_07485,Diseño,Bachillerato,Ciudad de México,Centro,Femenino,Unión libre,Rentada,Auto propio,Deportes,Introvertido,Presencial,31,5,1,53062,35,7,29,23,6.6,3.4,9.5,93,22,4
EMP_07486,Operaciones,Bachillerato,León,Centro,Femenino,Casado,Rentada,Auto propio,Lectura,Extrovertido,Híbrido,25,3,0,48938,46,10,5,16,7.9,6.3,6.6,80,18,2
EMP_07487,Operaciones,Bachillerato,León,Centro,Masculino,Soltero,Familiar,Auto propio,Arte,Extrovertido,Presencial,28,2,0,35694,41,2,2,36,8.4,7.3,7.2,75,18,3
EMP_07488,Ventas,Licenciatura,Puebla,Centro,Femenino,Unión libre,Rentada,Auto propio,Viajes,Ambivertido,Híbrido,25,3,0,65043,38,6,3,30,7.2,4.4,8.7,100,20,3
EMP_07489,Finanzas,Maestría,Guadalajara,Occidente,Femenino,Soltero,Rentada,Motocicleta,Viajes,Extrovertido,Presencial,28,2,0,81807,40,19,3,25,7.7,4.6,10,100,24,4
EMP_07490,RRHH,Licenciatura,Ciudad de México,Centro,Masculino,Casado,Propia,Transporte público,Deportes,Ambivertido,Presencial,32,4,0,51771,39,14,9,21,6.6,4.8,8.3,100,19,3
EMP_07491,Operaciones,Maestría,Tijuana,Norte,Femenino,Viudo,Rentada,Transporte público,Videojuegos,Introvertido,Híbrido,38,9,0,41007,46,4,41,27,6.9,6.2,5.7,79,18,2
EMP_07492,Marketing,Licenciatura,Monterrey,Norte,Femenino,Soltero,Propia,Uber/Taxi,Viajes,Introvertido,Remoto,33,5,1,64580,41,12,0,20,8.3,3.5,10,97,22,6
EMP_07493,Operaciones,Licenciatura,Guadalajara,Occidente,Femenino,Unión libre,Propia,Uber/Taxi,Lectura,Introvertido,Remoto,37,9,1,47213,41,10,2,12,8.2,4.8,7.9,90,17,4
EMP_07494,Marketing,Maestría,Mérida,Sureste,Masculino,Casado,Rentada,Motocicleta,Música,Ambivertido,Híbrido,38,11,2,82537,37,4,14,23,6.6,4.9,10,98,23,4
EMP_07495,Ventas,Maestría,Tijuana,Norte,Femenino,Unión libre,Rentada,Uber/Taxi,Videojuegos,Ambivertido,Presencial,29,6,0,45445,35,0,40,25,6.2,4.6,8,92,21,4
EMP_07496,RRHH,Bachillerato,Monterrey,Norte,No binario,Casado,Rentada,Bicicleta,Arte,Ambivertido,Presencial,32,9,1,56884,44,3,8,9,7.2,7.6,7.8,94,23,4
EMP_07497,Marketing,Licenciatura,Tijuana,Norte,Masculino,Soltero,Familiar,Transporte público,Deportes,Extrovertido,Híbrido,33,10,0,100581,41,23,5,23,8,3.7,10,100,25,5
EMP_07498,Ventas,Licenciatura,Guadalajara,Occidente,Masculino,Casado,Rentada,Auto propio,Arte,Extrovertido,Presencial,26,2,0,51835,39,6,1,23,7.1,5,7.9,81,23,3
EMP_07499,Finanzas,Doctorado,Ciudad de México,Centro,Femenino,Unión libre,Propia,Transporte público,Arte,Ambivertido,Híbrido,37,9,1,128931,39,5,3,19,6.6,4.1,10,94,26,5
EMP_07500,Marketing,Licenciatura,Mérida,Sureste,Masculino,Soltero,Rentada,Uber/Taxi,Tecnología,Ambivertido,Remoto,24,0,0,47215,39,8,7,40,9,1.4,8.9,100,20,6
EMP_07501,Tecnología,Licenciatura,Querétaro,Centro,Femenino,Casado,Rentada,Uber/Taxi,Viajes,Ambivertido,Presencial,26,2,0,92881,43,13,10,25,8.7,5.4,10,100,23,7
EMP_07502,Ventas,Bachillerato,Ciudad de México,Centro,Masculino,Soltero,Familiar,Caminando,Tecnología,Extrovertido,Presencial,31,3,0,39375,40,1,3,33,6.8,6.5,7.1,86,20,3
EMP_07503,Ventas,Licenciatura,Guadalajara,Occidente,Femenino,Casado,Rentada,Transporte público,Deportes,Introvertido,Presencial,38,9,0,60222,38,12,14,16,8.4,4.6,8.1,100,21,2
EMP_07504,Legal,Licenciatura,Monterrey,Norte,Masculino,Soltero,Propia,Uber/Taxi,Arte,Ambivertido,Remoto,29,5,0,122451,47,3,9,27,7.2,6.4,10,100,23,3
EMP_07505,Tecnología,Maestría,Ciudad de México,Centro,Femenino,Soltero,Familiar,Transporte público,Deportes,Extrovertido,Híbrido,37,9,0,120179,39,6,1,30,8,3.7,10,100,24,7
EMP_07506,Finanzas,Licenciatura,Querétaro,Centro,Femenino,Casado,Familiar,Auto propio,Viajes,Extrovertido,Híbrido,28,5,0,82075,43,7,3,33,6.2,7.6,9.7,74,26,5
EMP_07507,Operaciones,Bachillerato,Guadalajara,Occidente,Femenino,Soltero,Hipotecada,Uber/Taxi,Tecnología,Ambivertido,Presencial,25,0,0,31192,44,2,7,39,9.2,6,6.7,88,14,3
EMP_07508,Finanzas,Maestría,Ciudad de México,Centro,Femenino,Unión libre,Hipotecada,Transporte público,Tecnología,Extrovertido,Híbrido,34,10,0,93469,46,3,4,27,6.5,4.8,9.5,84,23,4
EMP_07509,Finanzas,Maestría,Puebla,Centro,Femenino,Soltero,Familiar,Auto propio,Viajes,Ambivertido,Híbrido,31,8,1,93885,44,0,4,44,6.1,6.2,10,96,25,4
EMP_07510,Diseño,Maestría,Monterrey,Norte,Masculino,Soltero,Rentada,Transporte público,Viajes,Ambivertido,Híbrido,35,13,0,130605,41,5,9,36,7.4,5.8,10,100,22,7
EMP_07511,Marketing,Bachillerato,Querétaro,Centro,Masculino,Casado,Rentada,Transporte público,Deportes,Ambivertido,Remoto,39,10,0,76361,37,9,12,23,7.8,4.3,9.6,91,23,4
EMP_07512,Diseño,Maestría,Ciudad de México,Centro,Femenino,Soltero,Propia,Transporte público,Viajes,Ambivertido,Híbrido,36,7,0,117352,41,3,14,32,7.1,4.5,10,100,25,7
EMP_07513,Legal,Bachillerato,Ciudad de México,Centro,Masculino,Soltero,Rentada,Auto propio,Videojuegos,Extrovertido,Híbrido,39,10,1,68611,49,2,6,34,6,6.3,8.9,86,23,3
EMP_07514,Legal,Maestría,Ciudad de México,Centro,Masculino,Casado,Rentada,Auto propio,Tecnología,Extrovertido,Híbrido,26,2,0,122685,50,10,10,20,7.6,5.8,9.4,100,25,4
EMP_07515,Operaciones,Bachillerato,Guadalajara,Occidente,Femenino,Casado,Hipotecada,Auto propio,Videojuegos,Ambivertido,Presencial,25,3,0,40505,38,5,3,36,6.3,4.7,8.5,84,21,1
EMP_07516,Diseño,Licenciatura,Ciudad de México,Centro,Masculino,Soltero,Familiar,Auto propio,Lectura,Introvertido,Remoto,32,9,0,88068,38,5,8,39,7.3,5.7,10,98,23,5
